,name,text,created_at
3272,川内博史,"日本全体が2月のダイアモンドプリンセス号状態になってきている。あの時も政府は、ただ手をこまねいて、感染の広がりに対して後手に回っていた。
ウィルスは感染するという、基本的な事実から目を背けGoToに固執してはならない。経済は直接給… https://t.co/yPBBFcpGlz",2020-11-19 16:52:03+00:00
3273,川内博史,"RT @yukikonosu: 「感じ良いがやっかいな同僚」
意味が、逆、逆😂「同僚」っていうのもなあ。
""A pleasant if awkward fellow""
なかなか手ごわいが気持ちのいい男だ、ということじゃないのかな。 https://t.co/4enZaa90xn",2020-11-19 00:36:18+00:00
3274,川内博史,知りませんでした。ありがとうございます。 https://t.co/Mlc2CzC9s0,2020-11-17 12:07:50+00:00
3275,川内博史,"ナオミ·クラインが述べる通り、コロナ禍の中で、ショックドクトリンにより、強者が弱者を淘汰し、世の中の富が強者に集中していくことを、市場は見越しているということか。
この流れに負けてはならない。
分配を強化する政治の役割が、益々重要… https://t.co/5LKPGDlz0e",2020-11-17 11:25:29+00:00
3276,川内博史,"RT @knakano1970: 在任中に恥知らずだった人は、退任後も恥知らず。気分は上皇様だね。楽しいんだろうね。

安倍前首相、衆院解散は「もし首相なら非常に強い誘惑に駆られる」 - 毎日新聞 https://t.co/9PQEEksxAj",2020-11-16 23:56:34+00:00
3277,川内博史,"まだ解散総選挙を話題にする平時の発想の与党の重役がいることに、慄然とする。特に政調会長であれば、コロナ対策に専念してもらいたい。解散などしている場合ではない。
任期満了で粛々とやればよい。それまでは、コロナ対策に与野党ともに全力で… https://t.co/TIvPvkNM6O",2020-11-16 20:54:53+00:00
3278,川内博史,"RT @GALGAL999: 私たち医療従事者は、世間がGoToキャンペーンに沸く中でも全く緊張を切らすことが許されないまま働いてきたわけですが、そのうえ昨年比半分近くに減らされたボーナスを握りしめてこれからの感染拡大に立ち向かっていくのです
病院も赤字垂れ流しでいつまでもつか…",2020-11-15 21:54:51+00:00
3279,川内博史,"RT @MIYAKE_YOHEI: 長州新聞の見事な記事。

17日にも国会で強行採決されようとしている種苗法改定の問題点を適確に説明している。

種苗法改定17日に委員会採決の動き　参考質疑で印鑰氏「世界に類例ない法改正」と指摘 | 長周新聞 https://t.co/jEE…",2020-11-15 12:28:23+00:00
3280,川内博史,"RT @fuyafuyaya: 大学生へのインタビュー
「学術会議に対する弾圧だと思います」
「菅首相の説明があいまい。なぜ任命拒否したのか、明確に言って欲しい」

#報道特集 

#日本学術会議への人事介入に抗議します 
#11・12新宿西口キャンペーン https://t.…",2020-11-15 11:04:24+00:00
3281,川内博史,社民党臨時党大会の結論。党に残り社民党の魂を守ろうとする皆さんの思いも、私達立憲民主党に合流いただき社民主義の理想を実現しようとする皆さんの思いも、どちらも尊く重い重い悩みに悩んだ結論だったと思う。心から敬意を表します。これからも、自由と民主主義の為に力を合わせましょう。,2020-11-14 23:38:50+00:00
3282,川内博史,"非常時に責任を引き受ける覚悟を感じられない、このメッセージは残念だ。国民の生活に責任を持つ、同じ政治家として、国民の皆様に御詫びします。
せめて「新たな予約は控えてもらいたい」と言うべきだろう。
https://t.co/5Jtt2cwuoS",2020-11-14 21:16:49+00:00
3283,川内博史,新型コロナウィルス感染症の急激な全国への拡大。政府は、せめて「感染が落ち着くまでの間、GoToの利用については控えてもらいたい」とアナウンスすべき。ウィルスが高齢者施設や医療施設に入り込むと、大変な状況になる。,2020-11-13 22:23:04+00:00
3284,川内博史,"RT @mu0283: 国会感想戦ラウンド１

国会感想戦：川内博史議員 vs 菅義偉首相〜日本学術会議任命拒否問題をめぐって https://t.co/ebVglmTZdt @YouTubeより",2020-11-11 20:16:26+00:00
3285,川内博史,米国の次期副大統領カマラ·ハリスの勝利演説「民主主義は状況ではない、行動なのです」という言葉に目から鱗。,2020-11-08 13:58:24+00:00
3286,川内博史,複数の関係者が明らかに、とある。総理は会見で過去の政府提出法に対する態度は全く関係ない、と断言している。にも拘らず、今、学術会議法に反する判断理由をペラペラと喋る頭の悪い政府関係者が出てくるとは、呆れる。全ての論理が破綻している。… https://t.co/j6P5Jl6Nwg,2020-11-08 12:57:13+00:00
3287,川内博史,RT @mu0283: 「見直した」「初めて見た」川内質問／政界地獄耳 https://t.co/TVpjhqrIWC,2020-11-07 16:10:10+00:00
3288,川内博史,"RT @mu0283: 映像を見ながら、「国会パブリックビューイング」の上西充子と「京都で国会パブリックビューイング」の飯田和敏が振り返っています。ぜひ。答弁に立つ前後の周りの様子のビデオチェックも。

国会感想戦：川内博史議員 vs 菅義偉首相〜日本学術会議任命拒否問題をめぐ…",2020-11-07 16:09:01+00:00
3289,川内博史,"GoToを一旦中止し、感染の拡大を止める必要がある。このまま冬に入ると、手がつけられなくなるのでは。

https://t.co/E4v2HgANE8",2020-11-07 13:28:42+00:00
3290,川内博史,"RT @mu0283: 「６名を任命するしかない、それは総理にしかできない判断」と川内議員が説き、「理論的にはその通り」と菅首相が答えた２日の予算委の質疑は紹介せず、選択的夫婦別姓に向けた前向き発言は大きく取り上げる判断基準はどこにあるのだろう。
実現に向けた可能性についての、…",2020-11-07 13:00:45+00:00
3291,川内博史,"RT @toubennbenn: 最近野党議員の個々の特色がよく出ている質疑が続く。

川内博史議員の北風と太陽型の暖かく狙いを定める質疑。
蓮舫議員の小刻み一問一答質疑。
小西洋之議員の資料の該当箇所を読ませて、現在の答弁とのズレを明らかにする質疑。

それぞれ元からのスタイ…",2020-11-06 00:29:22+00:00
3292,川内博史,"RT @cdp_kokkai: 川内博史議員
🔸コロナの感染状況について厚労省の方が「都道府県のホームページを見て確認してます」「FAXを送ってもらってます」
🔸知事会も情報の共有に不十分であったと記述
🔸分科会も10日前や４～５日前の情報で議論。即応体制にならない
🔸今すぐ法…",2020-11-04 06:45:39+00:00
3293,川内博史,"RT @kokkaiPV: 【字幕】日本学術会議問題　川内博史（立憲民主党）VS菅義偉内閣総理大臣 2020年11月2日衆議院予算委員会 https://t.co/aGuSY5Bd9A 
予算委員会初日の注目すべき質疑。膠着状態を解き、６名を任命するのは、総理しかできないと川内…",2020-11-04 01:02:38+00:00
3294,川内博史,"RT @ishtarist: 今こそ、川内博史のこのツイートは見直されるべきだと思う。

このツイートを、おそらく菅も把握していた。

それが昨日の「理論的には川内委員のおっしゃるとおり」という答弁を引き出した。

単に優しい言葉でオジさんを丸め込んだ訳じゃない。 https:…",2020-11-04 00:58:43+00:00
3295,川内博史,その通りです https://t.co/FKa83pNPHJ,2020-11-04 00:52:53+00:00
3296,川内博史,"学術会議問題。
会議側が現在の6名の推薦で突っ張れば政府は任命せざるを得ない。
学術会議を210名の会員で組織するのは政府の義務だから。
そもそも会議法上拒否権は無い。現状は6名を宙に浮かせているだけ。拒否出来るようにみせかけ会議… https://t.co/jzVdGPhVom",2020-11-03 23:05:47+00:00
3297,川内博史,RT @tsuda: 野党からの質疑で任命拒否問題の落としどころを提案し、首相の顔も立てつつ原理原則論の大事さを述べた昨日の川内議員の質疑って「対案を出せ」という政権支持者がよく野党を腐すときに使う人たちから見れば「対案」そのものだと思うけど、まったく話題になってないですね。…,2020-11-03 22:40:07+00:00
3298,川内博史,"RT @JIGPIX1: 非論理的な #菅総理 が感情的な隙を突かれつい認めた『論理的にはその通り』以下↓
❶まず欠員6名を任命
❷その後学術会議の在り方等議論
※国民の理解には、この順番が大切。
🔷コレを認めた。

【川内議員のマジックワード】
動画内で一部赤くしたマジックワ…",2020-11-03 22:39:31+00:00
3299,川内博史,"RT @maruc_o: 立憲 川内博史議員の質疑
新聞記事だけではわからない流れがある。菅総理の印象も違う。川内議員が巧い。

https://t.co/HMSXgmLD4e",2020-11-03 22:27:15+00:00
3300,川内博史,RT @SamejimaH: 「学術会議を改革したいなら６人を任命した後にすればよい。学術会議が６人を任命して下さいと言い続ければ総理は欠員をずっと放置できないでしょ」と促す川内議員。菅総理の答弁には今すぐにでも任命したい本音がにじむ。こ以上支持率を落としたくないのだ。ならば任…,2020-11-03 22:26:48+00:00
3301,川内博史,"RT @mu0283: 日本学術会議問題　川内博史（立憲民主党）VS菅義偉内閣総理大臣 2020年11月2日衆議院予算委員会　文字起こし｜上西充子/ Mitsuko Uenishi @mu0283 #note https://t.co/CWpZFtuRbQ 

ところどころ、川…",2020-11-03 19:27:38+00:00
3302,川内博史,"RT @urazumi: 「理論的には川内委員の言う通りだと思います」
3時間6分、この菅義偉総理の発言、一面トップじゃないとおかしい！
川内議員が意を尽くして、学術会議任命の膠着状態を解決できるのは総理1人だけと説得した。さすがの菅義偉も彼の正論に屈したのだ。
2020年11…",2020-11-03 14:48:16+00:00
3303,川内博史,"RT @mu0283: 私もなぜ、新聞報道がこのやり取りに注目をしていないのか、疑問に思っている。
何か掴んでいながらあえて今は報じていないのか。
川内議員が質疑をしているとき、菅官房長官は、うんうんと頷いていた。 https://t.co/imm1o1XWoj",2020-11-03 01:10:40+00:00
3304,川内博史,"RT @ishtarist: こちらの国会答弁です。最初の10分ぐらい、必見です。

https://t.co/gU5npRhTZg",2020-11-02 23:50:48+00:00
3305,川内博史,"RT @ishtarist: 【緊急拡散希望】
菅首相が6名追加任命の正しさを認める国会答弁を行いました。この答弁で、日本学術会議問題は、解決の方向に大きな一歩を歩み出しました。

日本学術会議問題、6名追加任命へ。菅首相の決定的な国会答弁。｜馬の眼　ishtarist @is…",2020-11-02 23:50:14+00:00
3306,川内博史,"RT @SotaKimura: 【本日の衆院予算委（要旨）】
川内委員：総理は、任命権者として、学術会議の定員不足を解消する責任があるのでは？
菅首相：理論的には、委員のおっしゃる通り。ただし、任命手続は終了しており、6人の補充には、会議からの新たな推薦が必要と理解している。",2020-11-02 18:52:51+00:00
3307,川内博史,"RT @CDP2017: ／
11月2日は衆院予算委員会🗣
＼

いよいよ、予算委員会が始まります。NHKの中継もネット配信もあります！気になるコロナ対策、日本学術会議任命拒否問題、しっかり質問します。ぜひご覧ください👀感想は #国会2020 まで！

江田憲司 14:12〜…",2020-11-02 10:28:52+00:00
3308,川内博史,"学術会議の会員の選び方については、決着がついている。それでも、なお、と言うのであれば6名を任命した上で、3年後の会員の選び方について、あらためてオープンな場で議論しなければ筋が通らない。順番を間違えてはなりません。
https://t.co/baZ7bAWXiX",2020-10-27 09:28:25+00:00
3309,川内博史,"説明できないことはしない、というのが信頼される政府への第一歩です。

https://t.co/baZ7bAWXiX",2020-10-27 01:03:54+00:00
3310,川内博史,"ヤメレ

https://t.co/HpWvVoytMt",2020-10-23 21:52:39+00:00
3311,川内博史,"幹部公務員の本来の職務の一つは、担当する職務に関して説明責任を果たすこと。
与党幹事長ならば「野党要求の資料は迅速に提出し、事実関係については正確に説明を」と霞ヶ関を指導すべき。
説明責任を放棄するかの如き官僚の現状では、行政の検… https://t.co/ahBvNPodLV",2020-10-22 01:20:38+00:00
3312,川内博史,"そうなのですよ。
社民党と御一緒できるかどうかが、西日本においては特に、民主主義を取り戻せるかどうかの重要なポイントだと、私も思います。 https://t.co/Y3AeZhXG8B",2020-10-22 01:04:30+00:00
3313,川内博史,RT @emil418: 財務省の秘書課長が、安倍元首相の答弁をきっかけに佐川氏の指示の下に改ざんをしたと赤木雅子さんに語っていた。#報道特集 https://t.co/nOpebq8rLP,2020-10-17 23:14:52+00:00
3314,川内博史,なるほど https://t.co/Hzd0D7NSVW,2020-10-15 12:00:53+00:00
3315,川内博史,"真実を明らかにすべき時。即ち第３者による再調査が必要な新事実が明らかになった。

【詳報】森友学園 改ざん経緯説明の音声データ その内容は | 森友学園問題 | NHKニュース https://t.co/S5UEKwX1sR",2020-10-14 21:59:52+00:00
3316,川内博史,GoToトラベル。今日のヒヤリングで明らかになったこと。旅行サイトが割引率を大幅に引き下げることを、観光庁·国土交通省は知っていたということ。批判を受けて元に戻すことを発表したが、やはり制度設計が間違っている。,2020-10-13 19:36:33+00:00
3317,川内博史,総理の任命は、一人一人に対して。排除人数の口頭報告は、総理決裁とは無関係。なぜなら、総理は105人の名前は見ていないと証言しているから。即ち6名は任命拒否されていないのだ。学術会議は再度速やかに、6名の任命を求めるべき。今度は任命… https://t.co/HjcXy7lbNk,2020-10-13 00:00:13+00:00
3318,川内博史,これで、ハッキリした。学術会議から105人の推薦名簿が総理に提出されたのは8月31日。菅新総理が99人の名簿しか見ていないのであれば、105人から99人にしたのは安倍前総理。なぜ、こんな到底納得できないことをしたのか、体調も良いよ… https://t.co/Ur9g52gxiX,2020-10-10 12:21:13+00:00
3319,川内博史,"RT @kyodo_official: 「推薦に基づき全員を任命」政府資料が存在
https://t.co/rhrIldDsWA",2020-10-07 16:01:49+00:00
3320,川内博史,学術会議問題。報道の言葉が超大事。総理及び政府は「99名を任命した」と言っており、6名の任命を「拒否した」とは言っていない。会議法上拒否すると違法になることは、政府は百も承知だ。6名は未だ意思決定していないと解するべき。会議側からの名簿取り下げを待っているのだ。これを姑息と言う。,2020-10-05 23:36:38+00:00
3321,川内博史,"前例踏襲ではなく、学術会議法で規定されていることです。
菅首相「前例踏襲良いのか」　学術会議、任命拒否は適法―理由明示せず https://t.co/OyzOlQfh4S #スマートニュース",2020-10-05 23:16:56+00:00
3322,川内博史,観ました。 https://t.co/rSWhHEdCzv,2020-10-03 14:48:06+00:00
3323,川内博史,"#日本学術会議への人事介入に抗議する
如何なる手続きで、こうなったのか、また、なぜ任命しなかったのか、その理由を政府は説明しなければ「学術会議の推薦に基づき総理が任命する」という学術会議法の条文に違反することになるのではないか？",2020-10-02 01:02:50+00:00
3324,川内博史,"ネットを使った、持続化給付金不正受給手口の一端。こんな不心得な人達がいるから、本来受給されるべき方々が制度の狭間で置き去りにされてしまう。
事務委託が重層的な下請け構造になっていることによる欠点ではないか。

https://t.co/PnQrEFlFz1",2020-09-28 20:22:34+00:00
3325,川内博史,"経産省ビジネスモデルは総点検する必要があるのでは？
河野行革大臣、ハンコのことも大事なことと思いますが、こちらの総点検もすべきでは。

経産省の事業、電通設立法人委託の9割で公募なし
 https://t.co/MZaqGTcFIM #スマートニュース",2020-09-27 10:54:03+00:00
3326,川内博史,"RT @jinrui_nikki: イギリスのサッチャー首相の葬儀に関し、映画監督ケン・ローチ氏が放ったことば

「彼女の葬儀を民営化しましょう。競争入札にかけて、最安値を提示した業者に落札させるのです。きっと彼女も、それを望んでいたことでしょう」
https://t.co/t…",2020-09-25 20:02:53+00:00
3327,川内博史,"今、必要な予算なのか検証が必要。

https://t.co/DMP7perhev",2020-09-25 00:35:58+00:00
3328,川内博史,"9月15日に閣議決定されたコロナ対策予算1兆6千億の中の19億円。
厚労省所管の感染症法上の検査と、経済活動を回す為の検査を別けて経産省の所管とし大量迅速に検査出来る体制を構築すべき、という私達野党の主張により、大量かつ迅速な検査… https://t.co/XWJVL3yWkY",2020-09-19 16:40:06+00:00
3329,川内博史,"同感です。
羽田も大混雑です。 https://t.co/fqd7Tvq3i8",2020-09-19 08:16:36+00:00
3330,川内博史,菅内閣が誕生した。しかし、まだ解散総選挙を言っている、呑気な父さんのような政治家やマスコミがいる。明日は、また東京都の感染者は増えるのではないか。感染が拡大する要素はあっても減る要素はないからだ。「叩き上げ」として人々の苦境を理解しているならば、解散などせず、国会で議論すべき。,2020-09-16 23:59:13+00:00
3331,川内博史,8月の自殺者 大幅増加で1800人超 コロナ影響か分析へ | 新型コロナウイルス | NHKニュース https://t.co/UmyOEjsgCE,2020-09-10 19:46:56+00:00
3332,川内博史,"立憲民主党
枝野幸男代表
で決定しました。
ありがとうございます。 https://t.co/ukKKcQvx8s",2020-09-10 14:35:21+00:00
3333,川内博史,いよいよ、です。 https://t.co/pQSKGpJpq7,2020-09-10 12:55:32+00:00
3334,川内博史,持続化給付金の億円単位の組織的詐取が、このところ相次いで検挙されている。全国的に相当な金額になるのでは、と思われる。本来給付されるべき方が、制度の狭間で置き去りにされる一方で、反社会的勢力が凌ぎとして、持続化給付金を喰い物にする構図。許されざること。,2020-09-09 23:57:01+00:00
3335,川内博史,"軽挙妄動は慎むべき。
秋、冬にむけてはコロナとインフルに万全の対応をしなければならない。
相も変わらず平時の発想に、残念な思いがする。
マスコミの皆さんも、解散を煽る報道は控えるべき。国民の為にならない。
政治も行政も報道も、全て… https://t.co/5n0oFA0yYg",2020-09-09 23:42:14+00:00
3336,川内博史,"深刻な副作用とは？
これは、いつから分かっていたのか？
政府がアストラゼネカ社と基本合意を結ぶにあたっての情報提供はあったのか？

https://t.co/H9sqaT5u7j",2020-09-09 16:10:53+00:00
3337,川内博史,"私達野党が指摘した持続化給付金の事務費問題は、その後の2次補正予算の持続化給付金事務費、家賃支援給付金の事務費、Go To事業の事務費の大幅な削減につながりました。約1,300億円の事務費節減です。
事務費節減の為に資料開示等に御… https://t.co/kCOqCCG9XL",2020-09-08 17:26:59+00:00
3338,川内博史,"台風10号。
朝の段階では20万戸以上の停電戸数だった鹿児島県内。現在、14万戸くらいまで復旧が進んでいる。
九州電力の皆さんや、協力業者の皆さんの奮闘に敬意を表します。
九州電力送配電　停電情報 https://t.co/WQ89cIFHjo",2020-09-07 15:02:26+00:00
3339,川内博史,"ありがとうございました‼️
頑張りましょう‼️ https://t.co/VYHZjBBe6n",2020-09-05 18:20:47+00:00
3340,川内博史,"今、その事をおっしゃるのであれば、2月27日の安倍総理大臣の何の法的根拠もない全国学校一斉休校要請が間違っていたことを宣言してからでなければ、現場は混乱するだけです。

https://t.co/MYz7kxpD9q",2020-09-04 22:52:44+00:00
3341,川内博史,台風10号が心配されます。十分気を付けましょう。,2020-09-03 22:17:30+00:00
3342,川内博史,そのうち、歌舞伎の演目に「半沢直樹」が入るような気がする。,2020-08-31 14:05:28+00:00
3343,川内博史,"枝野代表が「消費税減税に言及」とさりげなく記事になっている。自民党総裁選の報道の中で、あまり目立たないのが逆に良いと思う。
こちらは今出来ることを着実にやるしかない。",2020-08-31 14:00:22+00:00
3344,川内博史,東京都「重症者」 国の新基準で５２人増｜TBS NEWS https://t.co/MjGzPzxDZG,2020-08-29 15:12:24+00:00
3345,川内博史,同感です。 https://t.co/egD3hPjhTR,2020-08-28 13:41:30+00:00
3346,川内博史,テレビ朝日の報道ステーション。事務費の中抜きで問題になった持続化給付金の管理ソフトをサポートしている「セールスフォース」が、最近スポンサーについている。,2020-08-25 09:30:25+00:00
3347,川内博史,"政権幹部に申し上げたい。
総理の健康状態に問題がないのであれば、今すぐ閣議を開き国会の召集を決定すべき。
問題があるのであれば、総辞職し療養に専念させるべき。
色々な意味で十分頑張ったのだから。",2020-08-24 13:55:03+00:00
3348,川内博史,安全性·有効性が不明なワクチンは国民にとって必要なワクチンとは言えません。現時点においてはということでしょうが、医療関係者や高齢者への実験的な接種にならぬよう対応を。それと、ファイザー社やアストラ社に開発費用いくら負担するのか公表… https://t.co/C6Yh0RKF08,2020-08-23 11:58:33+00:00
3349,川内博史,RT @keyaki1117: フィリピン、韓国で、アフリカ豚熱(ASF)発生。,2020-08-22 16:02:06+00:00
3350,川内博史,"コロナ、ピークに達したと尾身会長。今後も対策を、と都知事。
しかし、言っておきたいが、ピークに達したとすれば、それは国民の驚異的な自粛生活の成果であり、政府や都の対策ではない。政府にいたってはGoToトラベルという感染拡大政策を取っていることに、国民側が乗っていないことが象徴だ。",2020-08-21 23:56:13+00:00
3351,川内博史,"総理の検査入院。
御見舞い申し上げるが、同時に行政トップの健康の状況については、政府の説明責任も求められる。
コロナ禍の中で、往時のように病状を隠し、行政各部の判断と行動に遅滞が生じるようなことがあってはならない。",2020-08-17 13:53:23+00:00
3352,川内博史,偉い人達がカタカナや英語を使う場合、ほぼほぼ国民を誤魔化したり煙に巻いたりしたい時だと思って間違いないです。 https://t.co/cEbniidc6C,2020-08-16 23:15:54+00:00
3353,川内博史,"RT @NOSUKE0607: 周庭さんが連行されていく。全く容赦ない後ろ手錠でだ。
民主主義が破壊されていく。
これは周庭さんや香港だけの問題ではない。民主主義は死守しなければこうなる。
日本もだ。
https://t.co/u47jsw1CPO",2020-08-11 10:53:24+00:00
3354,川内博史,"RT @emorikousuke: 新型コロナの感染者が全国的に爆増中してるのに具体的な対策もなく、臨時国会を避け続ける政府に一言

#Goto国会キャンペーン

▼フルver.はこちら
https://t.co/wNN1WuJdkz https://t.co/uRyc2G0k…",2020-08-07 20:20:08+00:00
3355,川内博史,RT @quai44: 外遊も出来ず、地元にも帰りにくく、お盆も言わずもがな…。なのに国会を開かない。長期戦に及ぶだろう感染症対策について審議も行わないなんて、何のための国会議員なのか？世界的にも非常事態であるにも拘らず。#臨時国会の開催を求めます,2020-08-07 20:13:54+00:00
3356,川内博史,"政府方針は、実現可能なものでなければならない。コロナウィルス関して言えば「徹底的に検査し感染状況を可視化し、十分な医療体制を構築する」を方針にすべき。
感染が拡大する中GoToなど続けていると、再び焦土と化す。総理大臣は、１人しかいない。今すぐ方針変更の決断を。",2020-08-07 17:47:22+00:00
3357,川内博史,この時期は第二次大戦のことを考える。「米国と戦争し、そして勝つ」という達成不可能な政府方針に固執した為に、原爆を落とされても尚「1億玉砕」と言っていた。そして今、ウィルスは感染するという真理を無視し「感染拡大防止と経済活動の両立」という達成不可能な政府方針に混乱が増大している。,2020-08-07 17:47:22+00:00
3358,川内博史,立民、新党名投票受け入れ　国民との合流協議進展も https://t.co/UiZ945mSsj #スマートニュース,2020-08-07 16:51:42+00:00
3359,川内博史,"8月7月、沖縄県で感染者が100人を越えた。東京の人口に引き直すと1,000人を越える計算。明らかにGoToトラベルの影響。政府は早急に方針を見直すべき。というか、一旦中止すべき。",2020-08-07 15:56:29+00:00
3360,川内博史,RT @nipponkairagi: 夫婦を追突して殺したポルシェの追突映像。軽く200キロ近くは出ているんじゃないか。これは事故じゃなくて最早殺人だよ。 https://t.co/AB9uMxoR3U,2020-08-07 14:50:43+00:00
3361,川内博史,"RT @shiomura: 【大前進】休業支援金【アルバイト】
シフトカットは休業か問題に一定の方向性が示されました❣️赤線部がキモ！多くの事業主さんにとり、休業前の就労の実態を踏まえ、休業の判断がしやすくなりました✨
事業主・バイトの皆さんに広く届きます様に【大拡散希望】…",2020-08-06 00:34:38+00:00
3362,川内博史,"RT @bluecactus555: イソジン vs 歯磨き粉。
笑いの力で免疫力を上げる作戦か? https://t.co/knN5jdhxDv",2020-08-05 21:35:03+00:00
3363,川内博史,憲法上の義務を果たさない内閣とは、一体何なのか。国会で何を議論するかは、与野党協議の上で決まっていくことだろうが、国会の召集は内閣がしなければならない。私達野党の開会要求に基づき、総理は直ちに国会召集の決定をしなければならない。開いたうえで、与党が審議拒否するなら、まだ筋が通る。,2020-08-05 14:41:57+00:00
3364,川内博史,RT @afpbbcom: 世界保健機関（WHO）のテドロス事務局長は「人々の感染を防ぐのに役立つ有効なワクチンを複数保有できればと、われわれは皆望んでいる」とした上で、「しかし現時点で特効薬はなく、今後もあり得ない可能性もある」と警告。https://t.co/IFF6fCT…,2020-08-04 19:03:25+00:00
3365,川内博史,RT @kazukazu881: イソジンでうがいすると、コロナの検査で正確な結果が出にくくなる可能性を重症化抑制と間違った解釈して、それを大阪府知事がメディアを使ってばら撒いている案件なのではないかと。。。本来は、府知事は検査前にイソジンうがいするなと言うべきなんじゃ。。。,2020-08-04 18:29:10+00:00
3366,川内博史,"そんな呑気な父さんみたいな国会対応は、国民が許しません。なぜなら、皆が窮地だからです。国会を召集しないで逃げ回っていると、10月まで安倍内閣は持ちこたえられなくなりますよ。

政府・与党、臨時国会は10月以降　早期召集要求応ぜず：… https://t.co/gn3rWE0Jv3",2020-08-04 00:45:29+00:00
3367,川内博史,Go Toに固執するのは「経済を回す為」だと言う。でも、経済の語源である「経世済民」の、そもそもの意味は「世を治め民を救う」の意。コロナ対策としてGo Toが、その意に添うものかどうか、政府は今一度考えなくてはなるまい。,2020-08-04 00:33:09+00:00
3368,川内博史,"分科会釜萢氏の言う「皆さんはPCRをすれば全て解決すると思っている」発言。
釜萢氏に言っときたいが、誰も「全て解決する」などとは思っていない。「解決の為の出発点だ」と言っているのですよ。 https://t.co/SLXrnrJb1R",2020-08-03 13:00:33+00:00
3369,川内博史,RT @kskgroup2017: コロナに感染した人は何で謝罪するの？被害者でしょ。病気にかかった人を追いつめるって頭おかしくなってるとしか思えん。,2020-08-03 08:42:28+00:00
3370,川内博史,"帰省は実家に泊まることが多い為、旅館·ホテルに泊まることが条件のGo Toトラベルの対象ではない。
政府の施策に添う旅行は良いが、そうでない旅行はダメという、支離滅裂な発言。
コロナ対策に失敗している人が言っても説得力が無い。

https://t.co/mFvjSIMzX3",2020-08-03 08:36:42+00:00
3371,川内博史,新型コロナを巡る混乱の原点は2月27日、総理の根拠なき「学校一斉休業要請」にある。「感染拡大の防止」という方針が「感染することは悪いこと」につながり、偏見と差別·排除を生み出した。ファクターXだ。収拾するには、総理が間違いを認め辞… https://t.co/dlleirFnJQ,2020-08-01 12:02:19+00:00
3372,川内博史,"大変憂慮すべき状況。

鹿児島市高齢者施設で新たなクラスター　３１日の新たな感染者は１６人、県内２５２人 https://t.co/2OPMSEYQmE #スマートニュース",2020-07-31 20:45:55+00:00
3373,川内博史,"緊急に国会での議論が必要な状況です。
政府·与党に決断を求めます。
国民の為です。 https://t.co/hzqNfaDtYH",2020-07-31 12:10:43+00:00
3374,川内博史,"止めるべきです。
と言うか、なぜ、これを止めることができないのか。
終わっている。

布マスク8千万枚、今後さらに配布　不要論噴出でも…9業者に発注済 https://t.co/JKajSPippe #スマートニュース",2020-07-27 22:07:42+00:00
3375,川内博史,大阪の男性、コロナで搬送待機中に死亡 ｜ 共同通信 https://t.co/l3uN4joEc4,2020-07-25 20:15:30+00:00
3376,川内博史,RT @shiikazuo: 某テレビ局のニュースを見ていたら、「感染させない旅エチケット」なるものを「専門家」に解説させ、長々と報じている。これだけを報じて、「GoToトラベル」そのものの問題点を報じないなら、報道機関でなく、政府の宣伝機関になる。,2020-07-25 00:13:52+00:00
3377,川内博史,RT @yasushimizu: 自殺対策に取り組んでいると、時々「死ぬ権利を奪うつもりか」といった批判を受ける。しかし、自殺の多くは「追い込まれた末の死」であり、つまり「死ぬ権利を行使した結果」ではない。むしろ「生きる権利を行使できなかった結果」である。生きる権利を保障できな…,2020-07-25 00:11:25+00:00
3378,川内博史,"行政の使う「感染拡大の防止」という言葉は、感染するのは悪いこと、に繋がる。
言葉の影響力を考えて言葉を選ばなければ、そこから差別や偏見、苛めや排除が始まる。
今、行政が使う言葉は「感染状況を正確に把握し、適切な医療体制を構築し安心… https://t.co/JFfiVTWCAK",2020-07-24 19:59:57+00:00
3379,川内博史,"やはり「障害者」の「害」は「碍」にして「障碍者」とすべき。「害」は敗戦直後に優生思想に基づき、当時の政府が無理矢理あてた当字だ。
「碍」は「旅人の行く手を遮る大きな石」の意であり、障碍者権利条約の社会モデルとも合致する。
漢字は民族の意識を形成する。
皆様「碍」を使って下さい。",2020-07-24 15:58:19+00:00
3380,川内博史,"都知事は外出自粛を呼びかけ、総理大臣は旅行を呼びかける。完全に分裂している。医療提供体制はおろか、検査体制さえ整わない中で、日本は感染爆発を迎えるのか。
人心一新が必要だ。
未知の感染症と向き合うには国民の意識即ち行政への信頼が大… https://t.co/VZrf34HxZv",2020-07-23 17:28:05+00:00
3381,川内博史,感染者が増える中でGo To トラベルが準備なく始まった。政府方針は当初「感染拡大防止」だったが、先日発表された骨太方針では「感染拡大防止と社会経済活動の両立」に変わっている。方針を変えたこと、なぜ変えたのかを国民に説明しなければ… https://t.co/hQze3Evd9i,2020-07-23 09:58:50+00:00
3382,川内博史,RT @SamejimaH: 内閣は旅行を奨励し、都知事は外出自粛を要請する。この国のガバナンスは完全崩壊している。都内に通う人に旅行代を補助し、都内に住む人は除外する。根拠なき都民差別だ。論理も道理も法理も倫理もない。行政の言うことはもはや信用できない。４連休、一人一人が自分…,2020-07-22 23:01:36+00:00
